Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missour,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2014-11-01,816.0821985696741,91.9589145745521,2113.73357130047,740.9936761456489,7881.911316031179,2051.04378211553,300.08809948515096,336.609700479443,51.0,6137.58215544726,2797.5619724480102,373.41553251923597,648.894273047527,981.156486995422,1137.66201201521,741.8598865515789,972.4608929467059,590.170315621765,1089.40449381469,258.007824613382,1603.6314059722501,1344.2984464906401,1123.70497508912,749.9516464869071,445.63392043968497,1114.23491876414,261.773584012971,725.096137990681,1316.99582598342,224.698535996845,1897.61482020432,413.26408502618796,3017.40368649038,4201.13707341221,686.2720547834649,1686.3981645925799,1015.9602397272,1131.9436081435601,1905.98445793721,60.4102749669579,1951.6209906374,256.04281826881,2207.71699599368,12348.1695709634,1465.83956855202,184.473837788856,2088.19519344825,2731.36779429767,243.965661018406,883.831881386153,127.518293788015
2014-12-01,1159.7692592350802,102.072494636924,2579.35005596639,969.457192005345,6691.03802842339,2193.1864682411897,335.648345687792,489.508140054316,129.0,8146.6788877748495,3889.4433704694898,592.4417726905519,933.682148367386,2035.9399122149398,1401.03536814115,844.4572450670621,572.8641774931971,761.116845892041,1230.06038825124,275.371357314099,1247.20642559765,920.260732068509,1238.36322665072,1453.8294103954001,440.45776870949203,1252.3181746191099,592.297145793113,565.744076352817,1057.17875478937,205.14854019161098,1756.55825685995,411.857799614434,2708.61827809581,4676.38025524746,1287.19713391219,1695.8369312165,1776.5669134674697,1115.8735224441198,1653.52985042339,89.39630449112909,2703.19712658898,1001.1656351860199,2198.9431002689303,16536.6305721563,1208.0056386137599,44.3353929761386,2643.8125778600197,3013.4398817964698,231.286273636068,1343.10639694957,141.72796028027201
2015-01-01,1041.9960310260199,88.12340567975842,2031.73336821448,792.3908040149071,8992.45258332432,1928.39648559534,361.659024892165,437.636642556968,22.0,7588.080255135079,2729.0907324553,877.941017749449,706.8856196947031,1316.8517252533802,1154.29975414069,752.5175562977431,565.055785895951,899.172095060399,1171.6399804391,307.158759609022,1408.6029216878,2176.03520445584,1243.76428192231,1954.1504077238299,728.1758417967039,1043.76648638542,258.847331177816,475.41013472774904,764.897338923138,226.546934006634,2051.4826056665397,295.127579874165,2685.75198712655,4276.246844031551,689.94285205696,1486.4559006274899,989.9211411131411,921.259838671943,1234.15230364178,63.3596674075834,2041.98803767094,256.292277641919,2333.94846228677,12483.3059879214,1148.7441060881802,201.694159187104,2276.93446924409,4009.0934806943897,176.734990720081,1570.7917647715801,139.620792662744
2015-02-01,1428.2928808084,89.58142499847159,2371.43250901644,868.840395093304,8054.64769240833,2224.60976928858,199.936650668717,397.815366882431,344.0,8808.6735762744,3042.367386544,596.865210616975,720.135563601796,2032.8429197502398,1193.2672763621301,895.3310440568621,811.056881607704,774.176435061324,1766.36116389753,98.1344134216189,1106.07436824391,952.50714892266,1041.79834037647,1554.83543610075,465.926346842019,1166.87333931754,412.82627733408304,565.4685354721,1515.0579509864901,214.982692268404,1529.9673210698002,287.211496367525,2528.75863081061,4521.015753090071,383.883840858052,1215.2743207584301,1055.06357722946,1613.1210394631,1722.43336501357,27.8775258668183,2633.10531361713,386.674033076883,2074.35169889882,14989.5917361797,1261.10427969625,223.614675147578,1666.5943036487301,4675.8102646095,277.168318212298,1410.55637385904,130.84035123714898
2015-03-01,875.183886191301,88.99836686597808,2501.9267792298397,464.215676123165,8827.38074417168,2437.0398626244,460.887406525176,403.944216125104,402.0,8338.30635105299,3261.95535290925,155.932378590413,719.7285796894811,1315.8676935902301,1345.34838853011,774.0553748817931,642.832310520217,643.398950882799,1172.3739484135401,337.881945322385,1012.8125931701101,1492.95291260923,1367.4611215313198,1724.97744716017,490.46417341562596,1257.6966357983802,266.350730521973,529.234743443414,1109.13240182153,247.615275715707,1863.3005347590301,343.92949755383006,5737.04815658578,4009.74092941199,689.739678476501,1371.7225833055802,908.033557267817,952.8249506662171,1167.4304203856,66.2276443596371,2190.7069597199397,375.87362821867697,2595.10962891906,13485.053981032801,1320.97911636298,170.31114632387502,2780.20046144488,3221.08292314798,214.63679218229802,1166.27028209704,174.94163081765302
2015-04-01,1085.62633976821,100.24426172180401,2729.5857453644603,587.923669407341,7785.0195628608,2649.00220555682,493.322742667613,440.315890129116,244.0,7806.07805562013,3760.89592493052,574.531778658006,1031.3272146085699,1591.8464660946302,1455.5071331475,664.632774700575,771.732669980564,776.215644765918,1203.00683078233,232.603165170942,1333.62519639277,1160.2811829638902,1674.14825706888,1510.90201127213,510.23435872944196,1139.28855956919,220.30597183657198,441.391734172379,1039.22567326149,257.953627492808,3950.95286935989,514.2075015493609,6982.191552875699,4254.24334493118,521.677750115809,1489.1519902307098,827.5679356819411,1056.69946054625,2717.4030658725,75.050926563662,3241.6816947282396,278.110926421544,2751.3213779056605,14946.130887253501,1827.0688168484303,127.648482711901,3365.1613199614003,2946.61386798282,232.80800183065202,1270.15782674466,173.88439905413102
2015-05-01,1088.57467656219,85.9596357441761,2386.9869857453896,528.3711171201841,7161.49143750568,2562.28991973553,667.576599494867,444.744206056874,649.0,8643.72379202359,3700.6727550076503,335.793191173663,703.9876882825929,1567.87624491471,1539.5374122048902,1039.06008725028,627.545781747976,867.945129769555,1159.28940465216,287.274064125708,1355.16812932144,1992.6830371397602,1517.4816135149201,1808.2177631051102,494.63841770092597,1024.1733174153999,308.497686710459,519.6821870907061,1148.34020059351,252.098473368778,3853.8354924412297,385.654798637679,15577.8381334896,4591.70852516206,709.4996722245841,1630.4396226822198,643.326042806775,1223.2009312967698,1668.95804056094,68.0064656359722,2705.17121089987,327.611800063679,2872.1215306016497,11243.0586178939,1481.7582154025101,131.284717259139,1674.90616013827,3069.54134172356,217.78938436106097,1208.96911532084,114.440629866627
2015-06-01,1133.26278391607,117.13859083379499,2834.8978990853198,730.4617437072659,9638.59112724724,2858.38769439079,499.23213575374496,440.834587994012,789.0,9002.8408564757,4075.37732229485,300.053116858973,746.9125853916639,2140.9929523284804,1468.2495538345001,947.2606579963181,660.066479591442,823.608753556109,1197.09169365496,351.34599039379094,1584.2875479462803,1240.99387168216,2065.32810522911,1883.77098475457,611.733872935039,1652.62348962172,267.474007105111,713.074629025705,1160.75114845336,256.225321197919,3943.18616456524,371.105496150963,14840.5257452155,4543.58010317587,630.031518314979,1443.2034186728,888.8132619092,1811.8903575692602,2077.20469115964,102.50007535989799,2352.49538276839,292.716526098553,2587.52639597612,15914.1374121339,2357.0095287988397,133.778293100339,2769.6703418494603,3373.19915202578,306.06356128138196,1309.9573856418401,153.508096572133
2015-07-01,969.325622588927,112.72573162999001,2856.6413080182697,812.438436543862,8518.93287973585,2632.79663400235,650.471285159777,480.223061021875,317.0,8265.76687914126,4139.37417781006,289.560405405003,823.3367511463541,1514.8523723599699,1248.40762771708,832.251944694167,686.569167053935,856.5413735922219,1381.3908929767301,293.288289793961,1395.7728079861802,1048.0004009782099,1742.48313473934,1727.13505668828,585.305682510098,1669.73937189136,251.472902270284,717.4497674397489,1231.36735160143,246.12960885119,2195.30531362062,403.287942984381,3310.75977234807,4277.47537936698,674.032055043064,1582.33692537978,1230.1011105073899,1240.43026079226,1719.63675449302,74.1133132366676,2749.52817048229,682.837191976237,2674.81205805642,14895.0401983528,1947.97655712358,171.835195083495,2878.03250046402,2998.30343476294,354.733412055381,1616.88268586991,173.61116515587398
2015-08-01,1797.37886950651,113.682409170719,3026.89560864177,1232.29067935453,7338.04009685702,2503.38541261784,262.195382836401,697.253789393292,278.0,7226.59470987251,3315.3140289432,884.689054484845,724.52880710621,1905.27331349663,1584.5687938134301,709.9230386070669,450.957821296762,729.8117817041569,991.567637759338,295.665185100067,1524.9735923141598,1380.98076619655,1705.45618946862,1655.75337787366,538.4488467239689,1355.4869025563698,222.684093337893,625.785455058214,1061.74540939863,316.502870980792,2442.44420199955,312.536868529515,2629.77727936909,3840.4807985594603,559.12606769834,1505.3741628290197,1292.88706915477,1259.90215094937,1752.9166386694799,67.98652095320729,2400.2936803277303,320.385375448724,2849.5571550244,13535.913956048998,1625.7566129735098,182.881275598231,2756.46508406342,3566.0786725090397,189.451934528302,1133.41189099195,143.984653963003
2015-09-01,1001.09762893111,102.76754730466101,2860.57436191079,562.000577050669,8638.26443065782,2669.88157482108,488.372259453415,404.30165025007796,403.0,11365.742281341201,3255.9176068820598,146.885613430095,850.28969825912,1437.28751336471,1693.7490811267098,1029.1808287888198,708.0333838515601,907.859800298942,1225.5544546812598,386.258926695448,1308.56747508567,1774.7538884442101,1834.85490638124,1809.44932186466,836.3397759121001,1323.17466045405,314.492654702808,620.19872007736,926.399273771621,290.103434231067,2173.48269535773,358.09954460059197,2401.5635547777897,4046.9177383451397,510.944576840691,2079.89332939981,1097.19277135229,1650.13855634733,1998.27958771234,98.862657484019,3077.92032094209,285.872146569264,2412.39366833341,13935.3695412451,1833.85584829305,138.69807110846799,2588.50460771613,3472.7106197144203,194.868924309464,1404.1088670188901,124.60900918110501
2015-10-01,1007.4809006709501,134.144197566593,2856.91956081358,706.1657529638541,6241.15960403522,2222.93502464205,492.53805765561896,460.86204696648,656.0,8602.84562509838,3728.76520379123,537.125278708104,738.201260084431,1319.3768522959801,1647.5424726753301,761.4771749804261,492.40311585731695,1125.35532175864,1327.5959032890598,324.179603383531,1436.4193236122198,1332.3987328613,1910.8692550870499,1903.2964085188198,587.247667756742,1348.52945195449,487.278090233704,736.9746567987089,1305.02026827887,227.326150485485,2666.48271090621,279.431489645356,3303.89152721752,4489.81587204028,503.353248122986,1875.1646262732397,1112.7819048203698,1636.5748561196099,1993.6266644251398,75.6483291176398,2219.56218420412,386.395762782277,3006.68042517569,15075.4122631593,1460.6072552641,127.473026745545,3124.2070224907698,2979.63670315117,262.385245724563,1167.0435881516498,127.007019047959
2015-11-01,1195.05254124569,110.23069695008199,2827.9026723304805,502.820808291716,9125.35215243289,2605.3624079341002,639.6202757154621,415.24543407286905,781.0,9629.7153173751,4317.19519479896,252.601877192158,853.351648948883,2338.41423077108,1896.0397563337801,746.575463827864,659.369626593152,1027.20065509091,1177.88714109476,279.733581966968,1167.01901582631,1401.20684572844,2348.9051029767897,1652.2628331163,522.110620950589,1677.58542594052,287.902889185185,671.607213829015,1228.41172017795,234.37625712128602,2329.88619173118,339.805240372149,3324.01993396677,3982.9308069936296,690.040958051198,1876.6820965836898,950.197851002845,1560.29313591186,1836.90173467975,93.89246526630829,2218.1650846646203,293.64630533927397,4256.1540684189395,15117.5672335496,1485.33529416751,165.537319731838,2597.06125084661,3027.1376478513203,192.613605208536,1450.8467013889401,143.862494361082
2015-12-01,1327.6160934017,135.844625743586,2390.2851413655803,532.8925599352909,7301.014259380509,3024.36426341589,579.862018905535,480.062381288088,71.0,11143.3478538331,3797.9123781108397,540.045499152344,698.774607152002,1631.38760023563,1726.92960748311,915.637660052,687.1746492176139,952.5569030467349,1522.92734158481,348.77960138135103,1324.13007124352,1332.9479596578,2073.75036988075,885.40553525352,614.600621584951,2262.96848481446,668.372942548699,770.694049835498,1279.50202032577,315.977558444459,2797.86491096084,430.410418786744,8352.26046120755,4906.219663337821,238.77581384108,1866.48158936377,1219.20277616671,1504.9158627088098,2110.51415151994,74.67365660410421,2493.00645107263,330.105943599689,3069.20999171282,15734.960508993301,1550.3049685939902,187.48212110861198,2640.5407965583104,2923.25905360167,221.31541683640597,1400.94449109849,179.85191857831
2016-01-01,1236.98284029914,141.337857075595,3263.86659752964,692.537674337721,8201.00678749773,2641.23093479279,196.240540968974,453.636102776562,50.0,7794.599548315129,3822.50925278387,199.669137176263,1102.7843340205802,2629.03366876154,1637.72969406678,1207.14282280208,442.22619742942396,926.3800337386011,1225.159091949,297.362446401211,1187.72505566667,931.155581409978,2065.0358954992003,1294.74744364866,507.564551732546,1403.83773979754,290.6346237872,791.543267162207,1411.8635436185598,277.034888687021,1448.7310045286,511.053614275857,1202.92917076862,3715.28787547614,1011.2273060210499,1437.72181368988,1030.7759560903098,1448.2282145358802,1729.42166033112,81.3474115609268,2065.8081167635,460.14444547394305,3325.0600828776196,12667.3831054655,1768.1605106298898,148.29314323010402,2432.51515168776,3222.1710209512,180.78508940010897,1918.9188259245398,182.79292147467098
2016-02-01,1150.00746609357,151.091897153878,2704.78603582044,1105.43251823715,10148.0555537467,2670.8049733582,641.076583961594,546.4709854345671,30.0,9362.79719138381,4798.05168979644,313.196811952543,929.100934903282,1541.4555056428,1773.09382057543,918.785989077949,728.355546438208,947.883344427199,1115.41088919646,312.513467930179,1360.80273468488,1314.5837908274302,2136.4196105714,2008.62254600368,635.719494553425,1253.08858056146,289.489023897035,616.534927893079,2087.8332691585897,185.71507824997002,3126.0295631399,407.82413650213095,2682.52723224688,4121.95561460942,551.572100735324,1771.6505622866698,1106.99793885258,1529.20369976461,1884.36192954963,73.7646066118689,2216.2428506871397,801.945833942012,4175.659653089339,13542.1696822746,1769.49426456083,81.10710711030741,1670.2098075567,2884.86630471646,163.435696046357,1382.83775710961,120.80316886267799
2016-03-01,1172.16405185708,135.428813933233,2377.48128076374,583.452124796383,7250.988089777829,2484.58612292238,525.553875159934,485.621259767651,617.0,9375.0430049122,3828.8110889201703,220.991219427868,894.944714333649,2215.51133081437,1686.5350652312197,1086.88830800818,801.9128712995441,1084.78530937908,1168.42789868994,335.995188331937,1278.18253507751,1096.5353742789,1955.8326073432002,1530.7999608176,554.260542237341,1723.03181195768,247.91731289017798,684.3572742631691,1216.59314619824,301.756627308428,2106.35029794504,360.862492305126,2136.13979456992,4630.80417286191,564.7569465255909,1868.5015879255802,896.6214715155321,1741.10646041296,1633.13546563924,88.5614394503257,2541.3398619816,326.941034588582,3290.40874219432,13752.4962205037,1809.4750644192102,112.810993219934,2616.27946189964,3500.53530669873,220.95904831053298,1373.40919833005,133.157202471068
2016-04-01,1370.63047624982,121.19886386351801,2284.0342955738397,740.318886302095,7416.52528426948,2783.62000381848,445.334749901411,526.180643713511,25.0,8800.03143630414,4453.935973183529,313.862235934831,982.265808040446,826.1588383914881,1445.78446647581,1201.94676433393,1025.06982708995,933.248259998609,1059.00768815013,404.119506236902,1264.22485362051,1346.27195798703,2250.47390890344,2119.95823361349,617.937046828438,1943.1270360035198,292.638288455497,809.0241860547729,1453.27362104684,316.04898328723704,2375.09183393598,395.814513892363,1926.0844117518102,4693.9683369105105,412.32170158067703,2089.99348202635,1073.23785707305,1410.70369409693,1597.42526024008,82.7119473346221,2687.9902459109803,431.529872089669,2985.96123067917,12313.6601711439,1792.2151037206897,139.142959334704,2761.2056723036603,3546.92165914247,202.99313075283797,1381.88945865887,132.167403925277
2016-05-01,1070.59427674456,133.431173818036,3095.32166875354,920.9863901413,9478.32235135527,3655.93778751175,323.58110282737897,471.506343843025,363.0,8611.66766744988,3709.45357043253,254.278183122029,1075.2861025437899,1884.09032136651,1396.9378742552499,800.7132188286749,490.172244027336,976.720546284692,1256.89969564545,358.66396410182097,2300.6183201694503,846.2932773254649,2004.78447890125,1676.2145829003698,633.972287994148,1785.20730808443,316.180117983945,761.2388540494051,1690.72034951961,312.381663490918,1756.81795958352,404.419366404159,2800.08060439933,4502.35757846659,319.630371829164,1730.9203602900197,1003.13052732354,1816.07611466943,1714.7073876950901,92.94977517315719,2729.27542200075,586.276001417518,2632.3962189282897,13385.6203497019,1889.98183790763,199.87065622590302,2472.5271256349897,3434.54608321252,215.778990993092,1472.2789361777698,175.79497082511298
2016-06-01,1464.40613845328,99.9090475309959,4292.13289770356,838.2535111306261,7386.126596416329,2641.91036743689,455.577043685167,440.011342391639,927.0,8658.11607222145,4665.6981716070295,634.852642152956,902.251093710279,1356.41960668121,1313.91892269753,972.8551991471519,714.808375253466,1183.93231688365,1444.80440620263,339.746089763216,1299.25788065806,1116.90252452,2288.02220756185,1747.09501386614,602.752496090166,1499.3514840015698,300.14170562046,586.66913151082,1275.84680894334,275.828935037299,1891.38186833163,386.446090978675,3513.68643520845,5046.6346255535,294.960104425065,2109.0152609639104,1168.81642869685,1338.77029534961,1947.3419605819397,77.18762313464191,2880.43687487546,546.462851734309,2679.56879337388,13496.2319172346,1981.18131939192,179.259569891338,2225.3201670813396,4229.17567499802,248.67563694138,1583.6123147853,132.856459579587
2016-07-01,979.7500930832291,111.88368968332001,2248.39127992397,624.996820734857,6243.62787884824,2853.1820477428496,259.79129232959303,402.853494385818,67.0,8892.90060098632,3567.7344891124,303.39055474788603,1001.0804295559401,2114.19870610946,1529.3796479422501,763.448728037758,905.170769031174,921.325093456465,1033.36197996751,401.764097399048,1063.71205009371,1185.2183545083099,2408.1970780566603,1889.1662580283498,519.280270385078,1697.01257275431,206.910105248522,715.07265908985,1371.41618283297,220.97180599265,1541.56115080452,294.12766312912896,2571.9405144438397,5247.8022819938205,381.742348163584,1640.7760479283,1080.46944149196,1851.77347563172,1211.84757009125,67.7328160601048,2686.3571369205897,364.80806400401605,2943.4448428255105,13617.0365220456,1568.0145881100302,112.65713615671801,2118.7333913419698,3289.18622374462,230.617868907037,1107.63067593668,134.277998632777
2016-08-01,1145.26229332037,109.42758185637,2496.18028902755,961.473672747099,9699.00262096568,2975.13230594138,322.664918197846,515.8140194465541,444.0,10300.846052102801,3947.6223187336204,265.633266532707,1045.01513078267,1732.86979560272,1605.99383972599,1923.24246496082,783.475830646442,1112.46726748517,1424.88801627603,339.866293779334,1065.4593092380098,1138.57374182625,2158.68957270686,2240.2876280936803,571.7515761672339,1454.31912906659,331.981317604505,652.571367188597,1228.0962690264998,251.031177164151,2595.55665532049,368.97462892102,3152.7978860219105,4799.73474921089,365.56401449675695,1845.4414880621698,1523.40430740143,1760.4092240982998,1870.42855211656,89.27366542913141,2915.29508485348,462.37882508177904,2814.9810621835804,13554.311221351201,1773.08891850603,210.70060138541302,2953.2800215089696,2534.03403593034,184.06916356871798,1677.60983054207,136.864732094702
2016-09-01,1299.2040464465301,160.475811068422,3964.35418012466,592.5105046333899,9012.94001131619,3448.7369221885997,615.732169797717,513.5510037751001,1098.0,10823.436311097701,4223.16499617366,285.041477450244,828.240489924872,2106.41808663033,1574.99792691716,1148.59097071873,569.0490338993341,899.087070723462,1915.1009953933801,309.199447298713,987.437126336136,1799.6400500764898,2122.08138797704,2070.5087622377,610.318915745307,1497.45232551401,650.675787679667,711.1848190493789,1363.78976338116,298.497146762545,1928.6308798585,440.80678862653195,4322.74182111391,5391.9671044642,295.160160394187,2085.25368227533,849.589044660143,1523.17504756509,2072.6377494950602,90.68203885024721,2750.60525549103,426.011958545085,2833.06355575614,14770.904327992299,1951.8820354545499,143.72871222593,2601.63902502347,4328.37202671425,237.85860392154598,1401.13348602944,154.281301012132
2016-10-01,1113.3329994122,115.87948876732,2324.6221373870003,808.067961504756,8449.79037394429,4147.53852901253,387.182946132852,496.99674515148496,679.0,9566.78343780033,4263.44376808341,150.889824328215,868.843794948035,3109.7604254733,1595.84736039301,866.848632508302,545.013916100247,985.60890779579,1218.78766507063,314.59501355981,1148.5859218011801,1030.33992830275,1890.69032335619,1969.3293094104602,542.630383386649,1575.19102382713,331.746643651712,733.309723601105,1120.0039817057,351.994047144817,1513.9745691016,297.339444935389,2793.7743349238103,4645.25240609159,343.452327936356,1606.96682114059,909.43708890864,1328.85860422673,1999.2924159630802,90.62344955468191,2180.1386862704503,350.655761452576,2615.6290664756602,12346.519963338898,2507.08117742617,161.20932518940901,1962.3673568698603,4075.5661685964,275.22653254016103,1685.2107419163099,143.294770323918
2016-11-01,1121.62118823399,131.881995047531,3786.7450688088898,599.592107387678,8413.811633658399,3704.6085991157,276.095031488896,510.617230497106,21.0,10024.7904174183,4325.73334358109,401.21342715741997,1012.6819351889999,1172.2869788764501,1500.35045487546,1425.8565940618698,557.038264838471,1328.01131464629,1282.02765629309,377.11141879098506,1119.33216483524,1094.06871024351,2105.35848187972,2520.37196337676,722.848846666821,1810.37916070933,294.81420543564303,541.682126543428,966.2221659039259,420.84035197439005,1885.3694474842002,717.894504519659,2752.10945120928,4932.24265799,375.428667877681,1811.4046423908399,788.4516258391229,1682.13921975824,2039.4958678136602,100.510211707758,2862.8056882614,492.445441431548,2767.603864137,14011.274211631699,2166.53290615024,143.992360837169,2507.05459309263,3737.9852326347705,246.380016490187,1371.05730441749,149.609733872736
2016-12-01,1018.6333509303599,125.367167011994,3135.17482281995,806.47462291005,9199.52972609075,2778.89316130782,259.123098505688,457.698586529141,369.0,10314.304483004,5117.26687665749,155.564570532178,894.240399579075,1509.6661272845902,1408.27587892038,1117.35693874539,527.4833162237729,895.962166301534,1269.59290258976,409.39494716925697,1185.82764093088,870.1283452438969,1783.30152778582,2373.86770537835,654.385428833323,1725.67704096539,356.251192073324,704.189929030925,2300.82155930898,511.57832894248,2340.61245007029,392.95132872647906,2980.01151866096,4481.244148354071,382.291707763854,1781.57726732948,852.96871530977,1179.59353144159,1647.89134655845,112.02500788620002,2570.1589737077497,447.18596291419703,3824.14863237827,12868.9909794094,1936.7563545396,156.858463483859,2607.21733685571,4014.5223931231,204.235350252058,1411.01317613927,137.41790400643498
2017-01-01,1103.99587115069,103.360737791026,2827.66687798449,836.2279939196519,6114.82994527078,3651.74068796815,393.308315433993,445.175335067071,155.0,9814.5203520601,4626.89187604462,293.24792405829896,611.7459076581649,1514.5856859680898,1781.09483309962,919.286160218885,780.003613211271,841.398496076134,1254.0234479288001,348.10586111777,1124.3422967314,976.1294977533389,1972.7826356934197,2537.98049714124,939.786609202294,1401.49533184814,234.036737064056,641.625459566153,1465.1727476620401,269.511004165855,2374.76839918841,301.834313473845,4908.06953286961,4982.24935548517,381.80806848553596,2949.37803270856,975.534677048417,1755.3243071660902,1802.4214756277697,114.903994062997,2780.6044638251897,461.174714105352,2642.3513813262603,15886.331869963798,1840.5980816335998,130.696541749749,2443.17512180647,3376.8447156022803,260.267524470011,1313.61349989485,116.21128444248801
2017-02-01,1217.4942266736698,126.787154724324,2623.60580923083,963.742005329385,7697.512956485821,3295.42900273146,245.15910837589502,477.788100436287,245.0,8577.363075514972,3952.9008409724397,234.64836206135502,950.042340158963,2262.54680789075,2187.72807144976,1264.30142628542,1018.05010486354,1023.9943973295699,1188.05621906143,380.64213531441806,1279.9617727552802,1016.6979360628501,2584.55258621013,2478.00818789936,1153.32216252601,1604.5482723560501,327.95158701317297,881.635632624266,1054.62545459161,347.63421146937,2304.88092571364,352.338093688292,2554.72987270465,5065.24170417621,649.32011528081,1924.66100498568,1032.09151264873,1346.40793288036,1694.7940565871302,87.671664737273,2825.6576365144397,475.13068886836504,3335.99666231998,14455.410825623601,1764.09753440125,88.6214081881057,2139.47080572276,3522.4244253229604,221.803218299673,1805.98701476055,151.451909509235
2017-03-01,1286.85193404955,114.454622615856,3426.78904137657,724.6864982398649,9640.76237352255,3281.43057287808,357.706147705867,620.828339459722,277.0,9699.922364652719,4416.22610679619,325.90242642943,994.2161729548719,1432.68933833387,1563.3756963134101,1313.12944850745,633.139298543951,984.0364875420199,1336.3871163287802,369.208409242051,1529.3526711239099,2119.51810608093,2364.6841677474804,2733.89518054154,646.730314213901,1226.95911954935,513.720307125749,889.16152494344,1350.32265898894,271.547147003577,1670.05314173895,370.47499598021795,3628.80479250747,6492.47333653311,226.126631173275,1821.33998070119,884.8650600338079,1404.68293308086,2430.4053571547197,100.379614028487,2745.9459436653,435.26478398865305,3433.9169858975606,15655.326554777299,2528.5376101813604,206.262455516912,2827.8971326346195,3226.64770488273,270.626852223073,1610.1436863467002,154.51975643674
2017-04-01,970.499408331552,149.75949408967,2890.79422649151,971.8615977933299,9303.423399078969,3709.99120122082,300.30921802999296,532.967433342849,374.0,10029.6198382889,3574.67599386272,198.05394183429402,1138.77630818541,2435.4074539237804,1552.4801776996499,918.028553660184,578.815596779043,916.424799115833,1118.70917424355,436.819217126399,1301.4357706667802,1057.2848116667099,1822.64910402782,2198.06042899334,671.5976670549051,1316.91811534274,344.51264064735494,478.867504207529,1686.96834033905,296.859538118852,1721.1025810032502,374.37250992565004,4020.37257027923,3590.7287186851704,338.487329146611,1612.1982129775502,920.4242106507269,993.043534880545,1665.85023211775,75.0479278554831,2403.93264077596,411.088377137605,2571.3504682743,13845.2440687445,1847.6560150185999,121.29961686918699,2206.44889016614,3754.6646821765294,201.97190542657398,1438.6277912709197,154.576264835434
2017-05-01,1243.3239803856698,126.48435736584999,3286.6220875293798,680.883483130643,8775.91704633979,2990.4063362628303,366.23865960496596,531.94674235503,318.0,10781.749969837,3878.57979568291,417.96489343021597,1057.14109481621,1432.41674608457,1639.62604079075,1002.7055443208301,747.192437232652,1243.95302730131,1323.7902953493199,301.931349972674,1564.5163703071398,1605.2549400323999,2063.23456035225,1802.72722815588,588.440310269679,1609.2142185103303,343.10968055870603,834.011186976273,1545.44164476962,255.17983282615,2808.69763718523,429.812949189662,3069.70653972443,4984.89686726934,315.510921252833,1881.1410413971398,1183.84129655659,1786.8977573526502,2330.30554632123,91.10839240445591,2894.45144986918,308.509082476138,3428.3296361259804,14355.248593243601,1806.2726045892603,145.869438493981,2331.64405028239,3651.3735526702294,239.126430671437,1531.6802981770402,139.512050443176
2017-06-01,1193.8977379257199,135.019490662607,3105.6754432208004,957.429912002511,11682.5719966052,4157.01559669782,335.663476089514,726.685271275056,389.0,11090.518518523,4170.5263166203,306.581126416784,1208.89798404725,3426.99136683175,2017.6996207618301,942.2218810009891,820.9694462936301,1029.69299528698,1146.183637909,356.064716860084,1344.89197483397,1401.6648958409198,2329.20502595401,2115.5935981301604,571.570510801167,1258.57701652138,662.738591603542,722.589019822413,1609.7976076173902,199.57956430738997,1855.71344726064,501.985868086509,2628.93295539315,5184.95343335547,275.499383103385,2881.97158516229,986.736172207409,1964.1030306187301,1861.77308612392,100.09534358499,2890.51645634109,459.62438194432997,3965.20776350851,14732.3938991633,1868.2296547590197,154.732324324473,2942.9953899523302,3749.5284678108396,217.792394668652,1540.11632982565,147.19641720694
2017-07-01,1111.78356849608,113.49209031281099,2283.41421271156,1054.1741220894698,8345.0394928977,3139.8901801859197,390.296155899737,583.754516659869,455.0,9835.570418279829,4241.84108918736,302.764616459547,849.0634804648039,1335.99066112863,1433.6195275536402,992.755906382273,597.364434753756,934.901316574955,1118.82997206571,348.57064431392996,1472.09641671514,1733.0887246005402,1828.0827964700602,1496.64385774376,611.528851765748,1260.53575653117,312.940208463977,1063.48296317456,1497.3629918057097,305.556238647747,2409.54886888714,410.01414387591797,2620.99321538151,5607.406196236271,226.91392059516997,1750.7582717627,770.902232832451,1594.56278870204,1607.9191753172597,103.834172217484,2969.86953765866,385.154759430875,3135.87875903422,12170.6007317139,2302.87754162098,121.039816188426,2358.48999878392,3604.1250695541,187.652972532268,1429.54581864091,122.71367220621799
