Date,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-07-01,253099.75142889773,168855.2753433412,309582.75769367674,290951.71308040107,154267.08906725785,551629.0438958354,406525.35059540696,262465.31163024605,278255.290066275,595486.6512091262,253107.48391708534,212117.36074797917,618817.0677697362,305851.11928233993,197251.5489380056,167308.5970215382,166602.79820665944,160496.169581202,151997.7456972814,190184.77647266162,252369.27862076936,324644.4781538634,435411.775737556,177135.2783274781,263849.5285177016,145547.26391864824,174419.47178274635,289385.92724106554,186785.68640850566,309349.54909317277,297999.1400496447,360238.4169114525,208328.90540034077,358070.1943463798,216275.5700580167,225778.27318328348,161261.72146123738,144981.9710297866,373337.7753885042,198121.33288865254,306605.4976775887,199691.06258439983,218851.35955392872,212775.7153799211,218969.86564569295,362008.2064361772,271012.7159838294,284273.53774265916,423909.36864575814,123050.7226326014,216362.32654512872,265800.04892237013
2020-08-01,254729.88601229453,170142.1243438182,310448.74942247994,293666.2611509043,155629.6228654348,554849.8806309082,408254.00091508246,263678.5834685322,279914.8863250678,597587.8996285653,254678.8785961459,213779.2467990913,620848.8905507331,309223.39995348663,197747.77869151882,168199.06271111887,167574.3276263834,161860.62020713088,153440.79143646467,190873.09180652307,255419.6059761359,326177.5416117295,437878.2110349196,178106.96438926362,264661.97791324655,146880.01297194336,175852.06220238618,291610.9648652893,188340.2138000667,310548.1530947975,300609.5984547014,361203.5867542946,210462.1181143987,358478.49829970906,218221.04991034776,226542.21965495255,162609.13816672796,146064.94514189757,375343.49001933663,199140.21116468022,308168.2020846812,201247.71545962174,220331.3738180383,214201.8899500405,220393.74429150717,364951.7914444835,273079.81571092765,286151.8919182472,427068.88202155725,123780.33994904948,217841.54914141117,267311.6303642345
2020-09-01,257529.6457377323,172046.61992707322,312318.2396510259,297948.99623712414,157528.36330300182,562000.259538256,412009.8009442838,266416.4106720493,282816.79091536015,601902.2401336278,257199.16551933423,216436.45101828012,625669.9814973607,314603.1369569891,199326.3100158937,169830.29141318958,169285.36747341804,163844.80446146303,155596.63296719405,192678.27824206997,259883.82701686956,329191.0283765833,442605.347787521,180179.73106835876,266775.2565171125,148841.40683087017,178279.6202745421,295640.86966152187,190642.4095951067,312764.403624381,305002.9354082988,364153.75884460524,213303.9770176711,360536.57478409476,221149.9281284214,228182.65799291697,164750.26158392485,147795.75269358166,379434.36814195407,201307.88153891647,311488.05322036735,203575.2539286627,222767.83962630096,216612.32246410436,222543.2001186829,369927.25596517784,276883.4992957434,289246.9854882454,432754.0817114005,125224.64179336738,220537.83478117757,269532.5443472734
2020-10-01,260949.55868467767,174202.9143106393,314277.8541409763,303017.918513908,159384.50574793448,571181.8405842907,417023.8116398227,270445.5925900746,286579.520101927,606344.7518783405,260181.46622220668,219710.47202971313,631692.6239103068,321615.4895868016,201463.99468256914,171973.1208118841,171140.4864619934,165663.61969708442,157978.22118062509,194532.6216312983,265118.62325236906,333010.2964593507,448895.48674089275,182723.19638151978,269860.16597871605,150337.12204723642,181029.54521173344,300547.96295235935,193099.52746682925,315608.09870613134,310564.30298795976,368725.3299154688,216412.11644118684,363909.9734596939,224617.1733486151,229374.2809895417,167375.72461892138,149762.93436461606,385013.88685006415,204030.68506046373,316100.60584590666,206279.35070451247,225342.40710767708,219535.54577813085,224969.09937911047,376329.3903790332,280922.6794374744,293088.34315769933,439962.4225810796,127157.81105835858,223894.72425921148,271945.36427048926
2020-11-01,264817.3568736585,176491.27668423322,316181.6106765045,308622.3453256168,161180.3220555586,581873.3094910822,422745.00511801825,275326.9593112459,291339.42362368683,611020.2749112189,263682.99954672967,223379.7217489809,638842.1609810889,330267.99607963,203990.49086705202,174663.88829401627,172936.53219491462,167480.2411919453,160450.5505037012,195870.70281136726,270730.7840207079,337355.39172040945,456212.82532985177,185618.35107632936,273464.1233966827,151549.2043575115,183969.15155594764,306545.6125853155,195604.2020178586,319234.94575732894,316697.4254867214,374353.02454088954,219475.46211867267,368368.15082582436,228343.04216149097,230344.45077716815,170265.46814031387,152057.23940464764,391653.94968533894,207288.50991345185,321599.64361603634,209201.90892000365,228207.45017138103,222725.398408698,227735.75583853805,383641.6864979568,284707.2234154816,297239.0468728779,448056.4684510668,129455.5393855942,227189.40416576026,274712.93132603844
2020-12-01,268587.0019903256,178453.33546384636,317795.3053985834,314094.57362752204,162565.517376827,592537.6735738409,428345.8463034279,280407.4951710534,296792.4252266537,614861.2747665853,267163.22202670417,227029.74908827036,646082.6406033809,339954.2279417666,206357.5856615355,177283.72680608125,174174.2185578119,168959.89837219645,162584.8429016675,196402.87333376557,276215.9464582033,341552.2394387323,463535.6315694858,188257.94965518653,277020.93336902716,152392.86089736698,186483.48836502107,313029.9491978128,197816.6516713628,323305.7630631545,322730.2112260389,380326.2009930859,222271.8803210646,373285.7268635333,232035.065713633,230619.43314238204,172976.75008038417,154308.38456845377,398540.6614476945,210355.2470103572,327407.77237044985,211951.32545854582,230684.34492665934,225627.00328659904,230416.2618771448,391081.9772081122,288392.2062633123,301201.4777461362,455807.29352863604,131661.91896765176,230008.14349708066,277258.9172710919
2021-01-01,272212.5324918474,180287.94344487882,318853.5119222393,319484.5543830041,163912.01759200866,601393.2090639361,433735.55478452705,285206.3468788728,302157.0750620195,617613.5066063347,270765.19472187274,230686.04138710268,652883.4823696989,350388.152478696,208702.4899339868,179701.16577827014,175110.71764673296,170385.92797737443,164387.05718570965,196765.33359382758,281305.8647451292,345439.3601821724,470157.9898271261,190971.78142438445,280289.21528581873,153451.34099309088,188656.60032205694,319691.90826571436,200024.11529306244,327462.246634292,328494.2871546874,385892.9435709289,225005.07929575336,377940.79819650267,235541.98800537875,231042.9041760189,175354.18984568623,156426.13844178477,405319.5405794415,213178.75859079487,332831.5041631053,214522.01489768692,232980.37725999125,228531.97257691913,233230.26662654232,398546.4454922278,292296.74050653755,304826.7903067979,463332.4316206786,133815.8618731953,232349.2150751776,279696.571214747
2021-02-01,275918.59014563984,182188.97668462046,319425.2367479624,325083.76476496755,165375.07000704613,608969.8754969081,439843.1028448062,289836.0863699474,307445.4406382952,619940.8369561954,274353.76950000896,234493.39871405406,659593.3627412753,361985.3538600003,211262.08870771775,182132.67461199677,176181.79362948367,171925.26656305022,166055.08211454592,197501.97062272302,286231.27985304664,349674.9416286649,476707.9871861827,193940.71252900935,283610.5515802144,154774.51589848637,190918.26335781414,326718.3700875864,202413.43849498394,331868.83511503757,334531.22077823855,391550.2522414163,228189.8032050708,382798.44536014996,239155.73426351184,231588.2022091581,177591.22492437655,158361.9918383785,412477.2471853355,215934.87643171186,338493.9382468941,217161.9365026272,235487.4709169107,231659.62511789796,236227.66701405845,406694.84813789715,296644.64645020495,308426.32034205226,471484.9485509307,135851.23286956176,234629.7221796503,282108.48066045024
2021-03-01,279787.0112515707,184263.45354162436,319673.43897195504,331633.8555828714,167131.75413698365,615833.708701703,447259.2307981619,294345.41025212844,311821.483739492,623232.1607702523,278188.45520038094,238485.05734813018,666704.3895994617,374960.7318613415,213872.24449074524,184915.7109365682,177513.09350326247,173872.79415127472,167721.20175243056,198426.91663607056,290969.9515520521,354345.27168764616,483325.86374619673,197095.84586537202,286922.34689196973,156347.78345727033,193614.0326133161,334493.88626096543,205125.55511136013,336994.37143391627,340765.8888416749,396777.2574305165,231609.99640843293,387337.3702280927,242848.79539858468,232051.67638155553,179893.14332083063,160244.7401218862,420141.2213387729,218803.75495706048,344379.2407406829,219891.7512224087,238206.0302531187,234979.92514091692,239621.36090922813,415735.8616990624,300383.2929284712,312082.18145651673,480564.65785553836,137944.8290550541,236819.26250853747,284881.57379744534
2021-04-01,284017.82590142643,186573.10494669105,320568.46451665624,339298.0684276925,169082.22396522228,624819.3783770493,455887.7758825847,298800.9514650985,316053.7984342704,627616.971395485,282452.83000493335,242656.14863946335,675433.0370279833,388918.3657909382,216331.53494439914,187912.3853561608,179231.59699505157,176181.8833326144,169445.78416836576,199377.74086727356,296167.0635130034,359407.72646263364,490683.6828913763,200336.84890844845,290609.9265650771,158161.33171334775,196825.3709682124,343314.61341473344,208153.93589973662,343019.0094213757,347778.3160135365,402119.282769181,235209.2364202858,391554.5744656318,246859.05025414552,232947.3270867203,182370.09071744935,162099.71199102103,428185.12955327984,221745.89715876532,350854.87675651273,222754.6639897632,241441.14263937823,238594.38684376166,243387.57335929517,425871.0605807844,304125.03662828,315999.95832628215,490889.93917055725,139690.2239900315,239528.23220769447,287922.727261414
2021-05-01,288711.31657337886,189165.74392447202,322547.2978935095,348445.3720620493,171269.59651014616,635579.1718281206,465219.36220954516,303442.15756415104,320239.63483039854,632925.1933860328,287613.402326077,247157.1138246993,685759.5794136507,403408.06486494764,218542.78205822516,191015.68593202461,181206.92809599932,178837.9360971408,171305.149914247,200333.4647141137,302108.14322632796,364341.82730298745,498360.80616012914,203657.05534881595,294771.4671900544,160151.56833988984,200218.9417638542,353280.90795122273,211390.2433979685,350254.7757480054,355131.86141697183,407363.13837689214,238776.33499317092,395770.5078511222,251369.69385525203,234504.13827087826,184970.06536156533,164028.17312559087,436060.3768519805,224700.94503494698,357397.55029332405,226090.6853090021,245328.29271780793,242727.17450580807,247697.62212417097,437127.10729889857,309080.3816835931,320167.33413405996,501437.12057902367,141187.68219720104,243228.3033979792,290773.9554633889
2021-06-01,293759.0400908516,192128.06889834846,325248.46399385174,358501.25379390566,173822.46858816931,647131.6142309267,474382.9657813417,308096.52173603623,324873.2383933282,637969.4489928393,293931.25989745156,252035.58358770597,697406.8395751027,416507.75078419223,220847.46273755145,194126.23659152296,183341.39634552688,181557.59338123526,173424.58062839342,201589.27565720674,308929.2340598646,368706.4222702037,505623.80119469535,207096.11986538666,299311.75229175505,162346.94962096188,203495.48936400693,363288.0638088819,214559.24441074856,358509.6312875498,362382.6202558566,412554.65643029334,242388.9119438534,399719.09348029067,256455.50580079915,236748.99609167315,187642.96994610853,166140.403594985,443198.9640836576,227798.97632149127,363537.3183377127,230001.59802031316,249688.3873823531,247827.65528155983,252309.1141498855,448525.00071284757,315497.6160575287,324275.1004356865,511331.02037606394,142736.38523916397,247594.82850137542,293235.5010722507
2021-07-01,298289.93536823126,195064.96486691773,329135.82528533024,368519.32951754564,176448.43110654328,657572.9590162953,482029.91318102455,311528.3716045727,328546.57455890253,640378.789257181,300401.0479066924,256463.36117187244,707583.1206590766,427111.52272601286,222808.94676162404,196828.43685854296,185248.82861806298,183875.30544692723,175302.9626189226,202584.28237409043,315298.21479891374,371754.8613153856,510552.359653712,209683.3315959809,303270.49883516453,164576.49765386296,205870.300692786,372286.4889912833,216848.2686713389,367031.0227309265,367861.40439447406,417188.5824353467,245574.68727090387,403207.6083411073,261181.4052886242,238886.66654056116,189523.67252372266,167940.58497107853,449393.5141513841,230046.33757360987,367933.72602811974,233946.46561601743,253998.261618773,252954.314164597,256539.74480980134,458935.7437191221,322880.20827948715,327373.9417034907,519368.7360070306,143483.82667480042,251481.40844016967,295449.3617855977
2021-08-01,301509.79465602565,197358.47590503105,332608.3933185322,377328.05599215766,178710.05768600001,664796.857524108,487298.038152202,312949.1971806351,330597.51943337923,639480.1041975409,306156.8416125584,259959.590594233,714240.6437461275,434015.5333143333,223951.70901381908,198583.18805529826,186439.43836992964,185424.78038634048,176533.30313157663,202855.41080955733,319244.79361478036,373191.3218447736,512223.1466626913,210804.31169845883,305463.2092167635,166525.288616027,207086.20337236152,379531.20474864956,217764.3493509247,374580.2305312082,370042.6267193998,420278.0441708113,248061.2824972479,405334.3876949662,264668.94539611734,240316.50840738657,190164.48306919995,169338.53071100515,453832.0409390279,230919.24213621797,370068.4212367,237054.60799859103,257142.96216011388,256934.88395600152,259764.6839486217,467003.34728392615,327593.3643153933,329010.330673143,524270.96426748676,143354.39821099958,253459.39041668884,297448.47216167767
2021-09-01,303474.996845897,198839.44021991765,335755.4590018931,384649.99010846805,180222.11775158977,669695.2969230268,490578.3133008142,312391.7046209791,330926.8032097371,636346.0765809822,310820.6647234292,262695.5543753521,719108.3996496951,438252.63627175434,224102.87983655115,199372.5130648441,187024.00981463003,186204.89588249047,176912.95715799383,202581.46120280502,320709.9394369268,373293.3933347657,511632.2987451477,210611.31695800787,305999.4934077964,167899.27037197683,207345.5158345165,384996.7820464535,217403.789683162,380731.1619255846,369457.8861913965,422039.96347114415,249634.28057646807,406385.7924040286,266958.2299406025,240849.52124629033,189713.1880302504,170203.2091685241,457070.11964099325,230161.8580404343,370399.4228565122,239314.4743718454,259051.3138259591,259611.77394606257,262122.19151041823,473016.4802035245,329776.44786093617,329365.98662084364,527096.2437276574,142196.60891708834,253827.1884339009,299198.3493998927
2021-10-01,305401.13114423706,200253.8197697413,337878.2908269655,391154.37701704353,181637.04696272805,674068.3523990954,493949.4799340423,311804.3556624095,331558.2052519449,634251.4153706556,315412.6082699021,265894.1631331488,725188.1244920879,441564.3347408378,224262.86615476353,200212.1805877092,187625.37486136446,186874.211127096,177390.2706753312,202856.553587938,321025.1658002901,373661.22974378226,511244.49791496154,210344.10701755318,306063.8541356912,169375.13735182476,207841.64989301373,390082.8896556391,217074.15603927823,386150.3508719807,368291.8885850538,423570.9919399821,250996.66989047205,407904.71538447466,269127.82878727,241318.5209752049,189439.6467346826,171561.17147043,459979.4946439623,229557.6411555344,370480.6552310697,241627.78783320365,260613.1912983103,262202.48496084835,264567.6897622216,477944.88389352657,330035.8269227554,329832.49161281955,529110.472287467,141846.63403251328,253601.0714564695,301296.01147652004
2021-11-01,308012.338038447,202197.42746636496,339328.00786454434,397349.18323007476,183353.06584341425,679834.3185662915,498501.4651301638,312027.2822306373,333229.12553999363,633204.7550010345,320549.48883624346,269958.02534499875,733727.2615794394,444925.60515990993,224957.52875026932,201603.3576601389,188610.18608385755,187927.4963366635,178310.29426293424,203947.92297111696,322358.01291145687,374756.1765058907,512147.4757022063,210682.90844909687,306873.3129838992,171479.7481679335,209058.55659614163,395310.58249239536,217507.8111833808,391771.62838259066,368655.618154885,425934.7141376492,252786.85519686752,410188.26162083057,271937.8522514098,242092.0382572784,189822.86498765065,173310.34712583994,463400.24173341057,229665.47964190456,371368.60762595554,244527.63652513502,262818.9944929025,265798.9403869039,267733.93938868627,482741.34884614195,331367.3877616914,331159.9498572834,532168.9727962376,142386.24761522643,254013.5482397386,303920.2206452551
2021-12-01,311230.4756898503,204327.26085489136,340996.10718667664,403165.427960217,185381.65052553196,686942.4491296812,504022.39084425307,313577.6846278198,336061.92713681626,632430.9066759838,326102.1654354999,274613.212494624,742819.6740187336,448725.0458076703,226374.87671721203,203375.42359571988,189880.58211496394,189305.77669774008,179652.8568550516,205388.53622104673,324514.47066601855,376739.54294742324,514207.2179264184,211532.29877750878,308320.9055236807,173731.40732071607,210888.04421298034,401063.76401181455,218717.6417658187,397296.7880042793,370611.9166157467,428910.90957082575,255103.55875899232,412887.4832248849,275092.2106761841,243448.72308127608,190673.80850910104,175347.65227783736,467229.38398484845,230635.60773870393,373075.4247557007,247770.74525623347,265901.49767986947,270077.5311355121,271373.44963575486,488021.95347588114,333551.2767074729,333510.16319380194,536554.7671884288,143396.62542937443,255094.65261584034,306821.2358213901
2022-01-01,315657.89307563455,206686.50024214623,342284.5061660118,409215.1834496293,187660.86845459766,696855.535266181,511475.79483208567,317210.4315260925,340249.485750735,633335.2175277238,333072.6984279583,280578.5923763917,757655.4890078838,453400.1507346852,228864.51310966667,206070.58235223536,191787.15819345615,191595.6365736511,181693.25077154426,207022.2797697694,328599.8848361848,379669.4406337959,519298.1971245716,213678.11160892958,311053.81066029,175546.48723802494,213678.2115782499,408413.9619096669,221175.74224576316,404079.59464999073,375859.01067570114,432789.5428765943,258444.972282882,416067.1501465892,279633.4394537706,245521.95680244846,192742.10851732452,177879.63606165434,472374.64455518825,232984.42132885125,377006.28423948266,251843.75639150036,270127.27313047025,275381.6735572934,276161.7390150873,495489.9849595726,337647.06986886763,337301.926312105,544555.1524326989,145393.84528355653,257233.31351027577,310204.9364928433
2022-02-01,320960.5959210769,209008.14547657236,343294.6186681443,416096.4351889193,189784.23248126134,709576.208918004,521042.95137908316,322403.1445691898,345245.8957325064,637589.772466902,341180.3026083252,287205.8166785275,777306.9004220994,459429.56142760726,232308.69511044308,209588.1756343497,194084.924678228,194303.37501209186,184095.36307310683,208598.3770819911,334305.3666104751,383293.77004658565,527339.9969001655,216987.93923351177,314609.23777376575,176449.37765754154,217247.60378524393,416444.0074485067,224666.4284679701,412149.5679624072,383886.4420631298,437367.716647051,262805.7727042519,419921.9530260984,285172.7688154836,247361.7833784965,195757.8933985413,180666.56158902773,479038.3426964313,236430.1190342517,382982.5039601607,256506.95778465224,274805.40241185616,281410.1150559888,281517.1004428591,505297.00328855,342512.79147952393,341667.3933349324,555804.9263648055,147621.97470927125,260031.2547697986,313385.38659852726
2022-03-01,327195.1880691774,211513.3790900374,344670.45631280664,424596.1319598884,191723.2912889343,724915.2960507699,532936.2716134349,328635.07167801773,351108.72788427724,645833.9489411954,350749.87736265623,294131.67884831724,801566.4601980877,466836.04024528415,236450.89086538705,213643.10251287025,196888.8569472787,197490.1197991611,186762.6093052757,210448.40721498473,341703.2524671605,387785.086139735,538159.2807114365,221164.47870578986,319060.55141031556,177212.7223889969,221463.58703052453,426042.7073969164,229096.2027573623,422069.680267402,394398.4102784749,443202.8796873608,268100.8064185956,425066.7430105503,291842.5165803579,249250.7733800904,199424.22984832898,183694.55275547717,487278.42570827046,240741.63519567132,390815.10275192955,261802.5915078727,280078.8795487675,287483.1418506165,287572.7434688045,517342.8547405896,348224.2142230761,346628.8554381667,569981.0061806239,150124.7068109246,263409.0636575269,317135.9438191739
2022-04-01,333426.35066624865,214238.36488689133,346937.8302398314,434144.700958401,193646.9790179979,738864.3310614073,544642.9445193993,334493.16788612294,356920.0931690175,653522.1369970833,360813.1750023595,300371.03803550825,821268.6444185087,474811.208058946,240324.2850516437,217435.00444205603,199654.38896927633,200459.76784676718,189258.44751503182,212194.31695847982,349691.76570111414,392277.0449899019,548268.8367510583,225207.5069385013,323571.75388172007,178043.19637979692,225482.82693100965,436179.4463758755,233424.80196824748,432211.0995533999,404808.3698546511,449239.4719048864,273205.20509209146,430330.82831417327,298629.218825626,251304.02164493993,202842.6367882622,186294.91912484867,495569.7030092759,244649.45904665953,398501.2638834566,267203.1942859821,285285.46945908276,293360.03982886276,293448.08718383027,529303.5203248136,354281.15816443163,351412.9734893544,583511.754117332,152009.69739948466,267449.86393161444,320593.82681784243
2022-05-01,338994.53228746424,216686.0253971743,350286.31815823633,443614.01109847025,195298.41774071634,749378.8630442978,554171.783623336,339879.15815529134,361924.60538892,658180.7211943801,370457.7521509148,305681.21393786854,836488.1091412684,481279.3415961936,242929.04783809895,220365.84265553474,202436.30913276356,203166.01889886547,191409.79975088788,213639.71745031394,356967.93678271136,396464.07859895984,556929.1133530083,228275.16887024278,327466.69747664995,178999.95831260202,228744.30464253618,445634.91726479307,236970.13168607387,441357.0920813493,413508.7332706503,455357.69176093146,277358.4929840593,435135.4199040292,304952.49416171253,253526.66259650304,205627.1794786815,188469.07493626745,502586.52446890896,247668.37569418154,405303.0315293348,272327.4014825224,290015.9751434648,298196.05684556434,298848.4753040369,539074.6180339683,359880.0836576254,355814.4360879315,593778.7958632023,153448.38865279415,271376.2169929936,323981.5147746094
2022-06-01,343648.88508906664,219188.47547934848,353297.65501949174,451532.94285334536,196941.8684436771,754969.2612836929,559975.4610174584,344467.5772110382,365740.320260439,658438.3685601448,379030.5928013522,310314.005896255,845757.5815767919,485281.08950326033,244698.07250333982,222900.7751801977,204911.39450687668,205568.3684660533,193629.33140478053,215038.5375730402,362720.2475516221,399458.6237780838,563372.3776375289,230608.15117136427,330378.28711646306,180559.60812475064,231562.37191877875,453024.47094571963,239692.6607522997,448538.56198797346,419914.88850222697,460491.60630373476,280871.79137418355,439732.5533000578,310577.9873028758,255875.00284752622,208187.65151219247,190544.04752227585,507050.2430236742,250025.59253154325,410840.5941418218,277151.201187023,293885.2127459833,302613.5488115085,303562.0859111989,544640.4143014502,364865.03992431104,359527.6518127173,598818.1263784477,154839.97874217245,274774.71875941544,327360.16308904596
2022-07-01,346094.82655843353,220641.6433501489,355336.1617200429,455539.58721521334,197826.42934578806,755274.7829831811,560570.9939074679,347369.6997203757,367120.6104002457,654700.9419429803,384847.36224182526,313088.3201000045,849341.6298617538,484566.6996633332,245060.7953324813,224138.5382998394,206430.4793302242,207186.94139243464,195168.92868770225,215724.97917321092,365195.29589426896,400135.04973772814,566357.5988004343,231182.7875988642,330940.86414281046,181925.03981885337,233105.02812806098,455522.01399773016,241008.34657863,452074.6719702161,422783.27338598133,463373.13929871045,283101.97496440634,442833.3219157704,314110.96788786876,257054.17749642022,209618.86489675415,192135.65637948216,507016.26539002033,250932.15773374157,413594.6904518674,280476.93218079023,295982.6646922659,305163.658506446,306428.1846970345,544127.3649047092,367340.42968679365,361376.6737824793,597142.405064407,155474.42601559748,276179.5988125805,329821.1924364148
2022-08-01,346467.1419826012,221471.46639432976,356276.95718315005,454662.58330887713,198239.73739451807,750666.0312256669,556805.2513105402,348042.3499918215,367139.51034937875,648254.7280945882,387791.59166589985,314151.45026921266,847136.2906056298,479839.5836359402,244585.7698749722,224369.31245390011,206871.41773950006,207924.16797308365,195903.33390850495,215543.368891252,364513.2329023627,398641.2684326078,565335.2537390717,230518.30097620262,329630.2707994128,182753.81132570934,233419.27180905183,454088.03561824776,241114.96649442348,451443.83789254207,422886.77084374015,463524.3915104048,283889.0516173903,443762.15206093015,315549.82282390463,257618.31918836557,210118.42881717082,193098.26052913195,503159.01515806466,250720.4921518351,413235.2896203827,282213.1519915497,296407.46959120064,306011.023891011,307327.9272548153,538780.5784445887,367387.5599969362,361513.1883722324,590541.6211882367,155548.37395770138,275993.7291810354,331043.8114650399
2022-09-01,345195.9598824149,221342.1720426851,355832.22549830534,449467.3522660428,198052.0250388717,743295.0058294645,550787.5841514467,347280.2144669071,365977.55805323855,640049.5487903012,388168.06689230166,313708.42109911965,841644.5535574729,472366.2644118995,243295.93616007644,223703.02644597154,206685.61466187102,207888.0292611485,195794.70566361467,214139.85477972042,362089.3659794308,396017.1633417473,561275.197975398,228979.90460288594,327201.3587519627,182515.74335626353,232587.5907965617,449777.1958696319,240381.63586802376,446851.2513593523,421487.06727597833,461940.60370508087,283236.22436024895,442189.4559492087,315203.63030600327,257246.52600388267,209720.6910240186,193460.41588282524,497266.2181217173,249753.0146715585,410991.290119272,282355.45292721974,295592.57024977286,305296.58123135864,306664.62769757956,530980.2729955628,365908.48092318064,360314.3173882691,581718.2399772297,155029.11909636966,275090.78590108146,330933.95190087595
2022-10-01,343973.5878898662,221017.34211765905,355060.121471367,443019.31696222717,197861.6598390759,736659.2812316628,545925.268431394,346654.58784211316,365462.59467953123,634024.0114570939,387687.00970862556,312974.73744094867,836989.8399561299,465306.0474654199,242432.28772849854,223212.8235859269,206768.90368471076,208026.27032639118,195869.040142421,212618.77263551994,360045.97108662926,394328.08857007016,557813.9582361978,227943.21821729248,325533.1352503973,181684.82230628468,231866.75924291727,446082.66410506703,240076.42459284235,440950.8356045591,420735.4729311313,460792.4263218635,282509.5434076054,440355.3372654473,314604.19972285576,257333.73293039572,209441.22405447156,193842.85866737016,492707.0897491944,249451.9380117869,409549.87973577203,282315.38545784954,295227.09199772775,304132.9590913795,305716.2310813002,524310.5624602404,364726.1462414398,359492.0508259947,575057.0470728428,154825.07464003723,274501.1723126185,331281.5166227177
2022-11-01,342969.9576127701,220472.61462136413,354150.7639351815,436025.3536756793,197577.1029341214,731444.5296671152,542179.4185138065,346962.5468903261,365146.64138442505,629541.3321033987,386982.65867839876,312071.2429767794,833932.0955245829,458642.00476139475,241949.1399347037,223076.08052935134,207061.57891368083,208420.3182872098,196245.93446228397,211227.71073267786,359075.4701262999,393440.92843717796,555861.6194797455,227180.1560841625,324492.4182031538,180692.05549508217,231454.22929240795,443137.12531825405,240340.4972473745,434362.7903031379,421039.717166295,460266.41826550354,282029.11395393155,438795.26894029323,313904.60984126263,257623.7635659742,209356.6182452695,194430.7203662096,489296.4284224878,249652.57477490194,409318.9733854046,282211.77569943335,295186.6309810252,302896.3834128609,304715.8259240642,518914.2863031731,364364.53831165103,359254.2085563868,570569.9996207504,154631.73832057387,274489.4987285273,331994.8726460694
2022-12-01,342058.42537992104,219976.11385944104,353533.25052634394,429151.4681169552,197201.45363319866,726974.5528764124,538998.6734071631,347591.2387403559,365465.9178412555,626475.1785977308,386139.36314980016,310966.6474750635,831415.8746712172,452465.28037201986,241686.57568329808,223158.9131199638,207170.7771216874,208943.65417410585,196698.13189412863,209980.1968837815,359184.61704103736,393297.70068110246,555370.0138762754,226634.5341308562,323624.2616634653,179670.30240191738,231285.06705970157,440552.04333074816,241035.99903853223,428219.70068956894,421674.6221883274,460547.57145919744,281953.818726606,437208.1839373922,313001.55818241794,257682.3655091199,209245.4664373838,194784.2943164315,486388.81701359217,249862.65558709376,409511.9124343404,281979.72590382356,295291.41329515056,301687.39334655675,303430.369549511,514601.8125211313,364194.6265506626,359378.17017271835,567203.775662382,154859.30100971975,274819.57399942656,332478.9411862946
2023-01-01,340863.83992510644,219552.28801362927,352649.01431658847,422283.85690222593,196634.21074904423,720020.2157336023,535432.745761421,347868.64339665836,365868.7316761582,623556.2511405532,384796.00881738774,309664.39059211744,826815.230958369,446602.9594562142,241168.08956944974,222971.5714688342,206697.23072484726,209143.3414335395,196649.92038758568,209137.0040465355,359617.9510514438,393664.89683008037,554504.066127026,226228.74329557127,322691.33814189775,178385.05210199443,230924.0341319465,436550.6281755225,241209.40212295437,422159.7884588938,421682.0613798757,461908.2803217661,281810.71450902964,435547.07241622166,311614.7077304926,256770.1615664455,208601.82777796625,194592.15746054068,483054.3448338076,249679.34505778772,409001.548255529,281378.17132971133,294906.75645991805,300500.5281278654,301734.2928163588,510782.30357393407,365389.3069562284,359391.27409165964,562814.9287205883,154585.87383549917,276227.7768251081,332123.2970652015
2023-02-01,339990.80302408966,219316.29895356958,351961.1856404527,416913.99845198944,196381.5624212655,712870.6020557344,532343.8646012313,348662.8535563604,366637.8034151303,621480.6388619143,383658.4913610043,308811.6742482608,821737.6948615272,441950.66915665753,240942.63209653785,223086.1516581145,206215.45127850617,209130.44868439282,196636.9083342949,208524.36046695826,360630.72083990806,394540.7852348103,553828.6423216447,226234.5363006414,322193.02987162775,177149.3143099814,230818.8576720301,432673.21486603096,241591.0966978724,417197.6294069447,422154.0613022656,463304.7582818352,282008.44765657414,434167.02554375766,310612.4225149542,255469.09781807932,208229.38493056627,194332.20441646036,480430.8014399128,249285.75229361202,409023.0286722894,280835.5162381417,294385.2663766306,300177.28347966593,300121.4144024512,507853.4587071466,366442.2984441277,359651.33854772104,559179.2445312528,154283.4636821005,277979.44887636387,331579.7950422237
