Date,Year,Month,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-07,2020,07,254073.5059139562,169230.33953184824,312834.7188677581,291885.4823203471,154007.61172985294,554328.1230122921,409009.03880857135,265126.81831805105,278139.41457945283,594158.4503606482,253477.91906347865,213223.4417622852,626577.7635246735,307398.49410205084,197366.12691755156,168135.01545778112,166854.0176773495,160684.98522739587,149094.76812867264,187177.57041156676,255542.9675845138,327609.7829058789,439882.8235398688,178955.90370730337,264882.38066900126,144605.03652403687,174239.4321615518,291535.0323858624,187779.9035559447,309910.3986692748,300074.8558789609,363083.1511378155,208966.945163026,358218.57127558737,216698.8533352726,225963.03046879056,161220.44408638446,145055.7608185228,375927.8074722196,199008.3543933654,310133.4721746478,200434.6539317217,220272.1983993887,213323.4928998426,219324.37611583885,363652.82871212513,274471.76225219085,285120.8043669911,427100.1231753731,122893.80821398956,217018.61251875735,267255.3345820491
2020-08,2020,08,255709.9121386837,170520.04690305196,313709.8072642832,294608.7423570448,155367.85374535466,557564.719057476,410748.2504091544,266352.39323399606,279798.3197228157,596255.0120588519,255051.61355528675,214893.9936793246,628635.0677593221,310787.8359571088,197862.6449172299,169029.87958997508,167827.01206110293,162051.04106064714,150510.25339719167,187855.0020875334,258631.65456240036,329156.849375232,442374.5855526092,179937.57691745376,265698.0104382642,145929.15777743838,175670.54382980082,293776.5941025019,189342.7053384324,311111.1757354739,302703.497456735,364055.9427432384,211106.69117370565,358627.0444216831,218648.14077940665,226727.602087753,162567.51590020495,146139.28611938073,377947.4367551101,200031.7943535305,311714.1579334656,201997.1033288,221761.82129358663,214753.33906550857,220750.5600098509,366609.7865815703,276565.2452195418,287004.75690679654,430283.418124218,123622.49512162268,218502.3220007991,268775.1921051433
2020-09,2020,09,258520.4434218743,172428.77278405157,315598.93524553813,298905.2222885656,157263.4005003537,564750.0842270539,414526.9966980412,269117.9831363892,282699.0158559138,600559.7296601805,257575.5890412979,217565.05382773865,633516.6208715757,316194.7903518552,199442.09316687493,170669.16572302734,169540.63197599555,164037.55960764896,152624.92089881637,189631.64487363017,263152.0157527042,332197.8613475829,447150.2631476191,182031.6478316965,267819.5615767242,147877.8541869199,178095.59612303614,297836.4267159341,191657.15519094432,313331.4443189829,307127.436240447,367029.4117811399,213957.25371307088,360685.973730665,221582.7512453272,228369.38281765836,164708.0912645031,147870.97458006808,382066.695358586,202209.16974140183,315072.2091348044,204333.30887309075,224214.10525931045,217169.9770844729,222903.4957889077,371607.8548986384,280417.4767754826,290109.0752871724,436011.4101607367,125064.95519061938,221206.78621062683,271008.2658461807
2020-10,2020,10,261953.51385140035,174589.85676510877,317579.13418368244,303990.41256958834,159116.42091256782,573976.5900534851,419571.6407581341,273188.0226235714,286460.1781070374,604992.3326221242,260562.25448669144,220856.14714512727,639614.7943224359,323242.6201704115,201581.01955556133,172822.5795970706,171398.54828859784,165858.51458763258,154961.0235879093,191456.66734252588,268452.64256445627,336052.0146495891,453504.99271041126,184601.2552975984,270916.5470704203,149363.88661150113,180842.6825271271,302779.9622053881,194127.35173463743,316180.2950092862,312727.54157859884,371637.0836787976,217074.91229830045,364060.7702733427,225056.7823772144,229561.98093481653,167332.8822725556,149839.1574646939,387684.92199666816,204944.1636981814,319737.8363730055,207047.47491763392,226805.3874894332,220100.7260506363,225333.32256093516,378039.07454504777,284508.2106273257,293961.8819791815,443274.0080201929,126995.65927600978,224573.8580504177,273434.2962343602
2020-11,2020,11,265836.19267859816,176883.3020878431,319502.8884167069,309612.8260131988,160909.21665607303,584720.3715075761,425327.7881716407,278118.8884198522,291218.0994341813,609657.4271531266,264068.9124759995,224544.5300811997,646853.995019005,331938.9017872472,204108.98331193256,175526.6380869242,173197.3022692989,167677.27324603035,157386.13433853767,192773.5907521908,274135.37948529096,340436.798038716,460897.4697601101,187526.16686616943,274534.6123596166,150568.12228057862,183779.254544914,308822.15298036084,196645.3580908777,319813.7175206299,318903.3844001496,377309.2191377466,220147.63994966715,368520.7950165458,228789.9432664043,230532.944624947,170221.8861204193,152134.63021049605,394371.05029039626,208216.57436412084,325300.1491501339,209980.9158885822,229689.0311434516,223298.7907535246,228104.45821515637,385384.5908089066,288341.058289819,298124.9567112099,451428.9775579092,129290.45753752223,227878.5316201184,276217.0160359847
2020-12,2020,12,269620.34080768906,178849.7190255445,321133.5339296571,315102.6166741917,162292.0820779706,595436.9155157837,430962.847993639,283250.9430121144,296668.8302116224,613489.859865541,267554.22843129886,228213.5904026432,654185.2787939213,341674.13864016667,206477.4530864372,178159.41725407142,174436.85493286047,169158.67116830274,159479.66427040473,193297.34658204552,279689.5209981611,344671.97979109787,468295.4706053312,190192.89567120516,278105.34564216126,151406.31725226648,186290.99600014288,315354.6450830279,198869.5841038325,323891.91520301346,324978.191565609,383329.5646277135,222952.62261891877,373440.4087966951,232489.1926546796,230808.15201179223,172932.47406689983,154386.92111349216,401305.5386389739,211297.0417429428,331175.1094854434,212740.5704534125,232182.0065312268,226207.8656282764,230789.3039717109,392858.6831501408,292073.07408266305,302099.19746116933,459238.14288944256,131494.0235418783,230705.82095695965,278776.9415451977
2021-01,2021,01,273259.81986730563,180688.4020687996,322202.85620974185,320509.89582664863,163636.31747897342,604335.7804700738,436385.4851848598,288098.45705871977,302031.2460143086,616235.9530006571,271161.4727891697,231888.94835211453,661071.4111357178,352160.85092604096,208823.71944904805,180588.797131693,175374.7661637621,170586.3784253655,161247.45838843458,193654.0756121364,284843.4479377324,348594.605520416,474985.830883091,192934.6206474605,281386.4214116755,152457.94507941464,188461.86482314343,322066.0787423298,201088.7975454848,328055.9344633278,330782.4172196712,388940.2667123638,225694.19244172305,378097.4090955502,236002.97851201583,231231.96957726125,175309.30529056225,156505.75283539834,408131.4462677022,214133.19464500967,336661.2497723636,215320.83239118653,234492.94529208227,229120.3135769127,233607.86457240683,400357.062905322,296027.4434952628,305735.315130037,466819.9224955188,133645.21973702862,233053.99364394412,281227.941922918
2021-02,2021,02,276980.1358925185,182593.65791566987,322780.5866248891,326127.07609910466,165096.90903896114,611949.5189578403,442530.3476342823,292775.1440208401,307317.4093254072,618558.0923657342,274755.2996215032,235716.15905475928,667865.4413196184,363816.7253553257,211384.8050230476,183032.31636873333,176447.4572162736,172127.52796522496,162883.62600958467,194379.06491938335,289830.80297611706,352868.87479508977,481603.0872207265,195934.06691186092,284720.7592428037,153772.55416495088,190721.1933204912,329144.72211081354,203490.8385639789,332470.5120725163,336861.40116149123,394642.25007285806,228888.67006468587,382957.0691683441,239623.7974060408,231777.7138348444,177545.76776631456,158442.59150079577,415338.809487465,216901.6520747977,342388.8389926069,217970.584295178,237016.31564047045,232256.01806004572,236610.11772730012,408542.4841717468,300430.8435428695,309345.57342964684,475033.8032036137,135677.9952260326,235341.41814873012,283653.0568486165
2021-03,2021,03,280863.44003322406,184672.74263569363,323031.3960483323,332698.1885266078,166850.63842512632,618846.9363784535,449991.78481511446,297330.1943100475,311691.63008524047,621842.0750595938,278595.5975714097,239728.63209938235,675065.6488401134,376857.74893364776,213996.47697351468,185829.09946166156,177780.76455003038,174077.3467214008,164517.9247285918,195289.385665088,294629.0661997175,357581.8636788758,488288.9197803216,199121.6292250099,288045.5187426386,155335.636882378,193414.17994358044,336977.9826326168,206217.39115185643,337605.3409695811,343139.49686430814,399910.5319272576,232319.3381431288,387497.8748734647,243324.08640795012,232241.56727416057,179847.0969519648,160326.29802481495,423055.9524876002,219783.3750369835,348341.8610715396,220710.56404978447,239752.52455727253,235584.8659838848,240009.30598588265,417624.5715318909,304217.20789703843,313012.3307011369,484181.8552383757,137768.9216553364,237537.59995087885,286441.3329876147
2021-04,2021,04,285110.5319599933,186987.5242774569,323935.8232417004,340386.9986014199,168797.8275619305,627876.5722547033,458673.0464538469,301830.9165515597,315922.1822923208,626217.1056012913,282866.2134964559,243921.4734486552,683903.7638004357,390885.9979106441,216457.1959611032,188840.5759119439,179501.85936406755,176389.1524296647,166209.56965558138,196225.17544167195,299891.53483547457,362690.5589483467,495722.2930628764,202395.94382777123,291747.5336304679,157137.44479513107,196622.20348428172,345864.21632392704,209261.89131301077,343640.9016031906,350200.7691639781,405294.7422234546,235929.6013888369,391716.8266337646,247342.18992537077,233137.95090189893,182323.41033646185,162182.21399742257,431155.6653426431,222738.68968894787,354892.00938049244,223584.13747032188,243008.6401182767,239208.6328880488,243781.6159039388,427805.8151539134,308006.7090038569,316941.78435801977,494584.8546709032,139512.09086074788,240254.78669431029,289499.1371145269
2021-05,2021,05,289822.07996928645,189585.9220687088,325935.44294838497,349563.659240318,170981.5209449067,638689.0125598923,468061.644602915,306519.1863978,320106.2755559822,631513.4878890725,288034.338566865,248445.90881153187,694359.8132049455,405449.00387836347,218669.72752733505,191959.20519688027,181480.16905624527,179048.32990626595,168033.42370997425,197165.78736105785,305907.3270463818,367669.7278975193,503478.2492595184,205750.2758933031,295925.3648139744,159114.79725318518,200012.2713613887,355904.52487715567,212515.42492996188,350889.786347122,357605.5357574913,410580.0075610143,239507.6247574076,395934.5070154008,251861.66152311835,234696.0360448147,184922.71947777265,164111.65663844245,439085.54719620384,225706.9677961976,361509.9665816715,226932.58116117504,246921.02656645447,243352.06014856548,248098.64260347004,439112.9986828584,313025.3011572252,321121.58087319444,505211.42443297285,141007.63950754312,243966.08121012663,292365.9761169196
2021-06,2021,06,294889.22366946074,192554.8270088324,328664.98300388054,359651.8139323241,173530.09909054573,650297.9801880805,477281.2336972579,311220.74774516706,324737.94952013047,636546.4925558901,294361.442630908,253349.8172409669,706153.1437435728,418614.9642784245,220975.74693204605,195085.12037713625,183617.85585906025,181771.1867299436,170112.37579864392,198401.74139262675,312814.1970239465,372074.1891032451,510815.82472529256,209224.68767779725,300483.42308836617,161295.96632353644,203285.43683692697,365985.9982054103,215701.29380455587,359159.60790890147,364906.799825666,415812.5220445573,243131.2657884003,399884.7288572997,256957.42715482265,236942.73086184252,187594.9398919902,166224.9621452291,446273.6584010262,228818.869473847,367720.3822342817,230858.05697217933,251309.42807762785,248465.6717870417,252717.6005980808,450562.6733246198,319524.4413212038,325241.59021831903,515179.7953503232,142554.3676416613,248345.8511756236,294840.9989694454
2021-07,2021,07,299437.550728471,195498.24646031292,332593.1784428539,369702.0412829648,176151.64473837064,660790.4136823736,484974.90052807936,314687.3979891128,328409.75597672304,638950.4589167583,300840.69949042244,257800.6833677408,716457.0473924737,429272.3832683096,222938.3703280404,197800.66812395607,185528.16433854503,184091.6254669481,171954.88290985322,199381.01504041132,319263.2713623128,375150.4726102774,515794.9923356797,211838.4911939701,304457.6663427486,163511.080960868,205657.7968331359,375051.2495878239,218002.5020135768,367696.4486031106,370423.7464870344,420483.0412814543,246326.79804922684,403374.689286976,261692.57592689493,239082.15059414867,189475.16107535543,168026.05973871498,452511.18318086927,231076.292528652,372167.3774527269,234817.6141056752,255647.2831168475,253605.52892667227,256955.080615372,461020.7128826102,327001.2605907142,328349.66746637365,523278.0106528096,143300.85593914613,252244.220171875,297066.9808233329
2021-08,2021,08,302669.7978293907,197796.8518838672,336102.22349597275,378539.0381456011,178409.46726054852,668049.6581782512,490275.21138846944,316122.6313234784,330459.84676416434,638053.7783256588,306604.9170810787,261315.1437966164,723198.0636697598,436211.3229167704,224081.7963792812,199564.0868892992,186720.56940450528,185642.92328545384,173161.72537065388,199647.8563868189,323259.48067877325,376600.053779382,517482.9359054157,212970.99291339595,306658.960198601,165447.2560607927,206872.44443117944,382349.7677399894,218923.45877942807,375259.34308891394,372620.1621367005,423596.8999083312,248821.0088612481,405502.34993448784,265186.94166617765,240513.1625190948,190115.80759568865,169424.71697483715,456980.5022631649,231953.10522728608,374326.6356594004,237937.33030508377,258812.3998561759,257596.34644133935,260185.24090499736,469124.9679937062,331774.5725670493,329990.93363201624,528217.137854842,143171.59252266653,254228.2019074465,299077.03655730205
2021-09,2021,09,304642.56077124074,199281.10574169425,339282.34701333835,385884.4709957129,179918.98404019058,672972.0652700085,493575.5275522621,315559.4855589599,330788.9934149428,634926.7409886151,311275.56592452014,264065.37419685355,728126.866972542,440469.8624033112,224233.05501297105,200357.31075850732,187306.0223213688,186423.9565481268,173534.12845320042,199378.2384775512,324743.0515530949,376703.0575910204,516886.0208362,212776.014541418,307197.3437008722,166812.34308924782,207131.48922529843,387855.9347803631,218560.9799356768,381421.4260989151,372031.3485930174,425372.7327500922,250398.8244924025,406554.1903240524,267480.7066790964,241046.61152930887,189664.62807252505,170289.83551770088,460241.0451471138,231192.33019943823,374661.4459691481,240205.611762416,260733.1410277714,260280.12791409265,262546.5652527779,475165.41889165953,333985.51970181265,330347.64959893865,531063.6831182755,142015.27964295298,254597.1155564032,300836.4945734789
2021-10,2021,10,306576.1055150721,200698.62693525403,341427.477776264,392409.7328335186,181331.53333953733,677366.517775188,496967.29050702177,314966.1806393089,331420.1325186849,632836.7518071091,315874.2300043157,267280.6620251739,734282.8387338271,443798.3155562864,224393.1342628192,201201.12580716357,187908.2941632493,187094.05920834944,174002.32584563954,199648.98109556152,325062.2420694484,377074.2538201634,516494.23785360967,212506.05817346493,307261.95637204935,168278.65576857663,207627.1111632907,392979.81402597233,218229.59172789997,386850.4400146132,370857.22921931633,426915.8514594,251765.38633615183,408073.7427149636,269654.5517515854,241515.99504677672,189391.15679398607,171648.48896589663,463170.6039490393,230585.40813704635,374743.613048882,242527.5393292392,262305.15860703844,262877.5085492906,264996.0227467921,480116.2125782122,334248.2093248084,330815.54499155795,533093.0727228184,141665.75104674068,254370.3127044804,302945.6415898244
2021-11,2021,11,309197.3585448879,202646.55180610888,342892.4231280898,398624.4204194,183044.66587542507,683160.6963779697,501547.0862983782,315191.36777503235,333090.3569755716,631792.4259569743,321018.62864588393,271365.7151514376,742929.0666698255,447176.5914557404,225088.2003686501,202599.1745789631,188894.5903773314,188148.58355482583,174904.77806844935,200723.09372094492,326411.8505003376,378179.201833041,517406.4879138525,212848.3418615688,308074.58388732857,170369.6419935214,208842.7617485115,398246.3299723318,218665.55511836024,392481.9088803365,371223.49235090736,429298.2395214549,253561.05436423616,410358.2352059468,272470.0748472404,242290.14530806165,189774.27695645043,173398.5548789101,466615.0824830292,230693.7294338996,375641.7827211079,245438.1862129772,264525.2824385722,266483.2228206532,268167.3985062083,484934.4681227717,335596.7654199791,332146.9596755647,536174.5944834744,142204.67651361195,254784.0406423826,305584.2186038128
2021-12,2021,12,312427.8773857388,204781.11601651748,344578.04472526914,404459.3315817263,185069.8384768767,690303.6064856438,507101.74240124086,316757.49189301394,335921.97889216593,631020.3036588627,326579.4318581393,276045.1766655284,752135.5086831165,450995.2543930943,226506.37163390015,204379.99360903815,190166.90203183636,189528.48539321052,176221.69929943013,202140.9279610232,328595.4269526023,380180.6843564103,519487.3807050865,213706.46236278352,309527.84310037387,172606.72461027055,210670.3609279289,404042.23710774834,219881.82535007576,398017.0855957653,373193.41742720624,432297.9374036085,255884.85319232105,413058.5753119574,275630.6068179743,243647.9403248243,190625.00266604568,175436.89693443206,470470.7894218311,231668.2009523368,377368.2394442411,248693.37133627688,267627.79802243825,270772.8285284866,271812.8010914076,490239.0628164104,337808.5282346343,334504.1777348439,540593.4006332675,143213.76589284552,255868.42430305012,308501.11716974195
2022-01,2022,01,316872.3284411032,207145.59578613224,345879.9774798337,410528.502923774,187345.2227600029,700265.1966015236,514600.6833564616,320427.0763455707,340107.79365642456,631922.5974940361,333560.1665655749,282041.66288110625,767157.3822870078,455694.0118071772,228997.45418740748,207088.4650639124,192076.3530262269,191821.0391737381,178223.12410000907,203748.8387191665,332732.21755786805,383137.3437470994,524630.6368801704,215874.33020966,312271.4463305727,174410.0542687601,213457.6482209773,411447.0207564288,222353.00973218784,404812.1894445701,378477.0601704768,436207.1995385037,259236.5003162372,416239.5598222833,280180.72345191566,245722.87060000584,192692.77326162253,177970.1693926075,475651.7452548386,234027.53056382644,381344.3295977773,252781.5491785488,271881.00828507147,276090.6261269216,276608.8426731448,497741.02195897046,341956.597681293,338307.2420610012,548654.0045642308,145208.43889004414,258013.57233953927,311903.34398926684
2022-02,2022,02,322195.43245505524,209472.3978981512,346900.700542654,417431.83908779017,189465.01528708544,713048.1115457165,524226.29095433326,325672.44564410305,345102.1229538041,636167.6628779597,341679.6366200557,288703.4446892958,787055.2455738108,461753.9267477405,232443.6368184297,210623.43344803163,194377.5843008239,194531.96312984137,180579.3588913709,205300.0147444267,338509.44905002764,386794.7778080622,532755.0142827757,219218.17678423933,315840.7913409785,175307.09965852686,217023.3560227024,419536.70088892354,225862.27607241765,412896.793588435,386560.40670718026,440821.5262760168,263610.65636898536,420095.9600528791,285730.8941004435,247564.20272997275,195707.7862071196,180758.51334907545,482361.6728245504,237488.6552195652,387389.31504810817,257462.11497530437,276589.50917493453,282134.5874640874,281972.8743884558,507592.5940867783,346884.4224892813,342685.7201946673,559988.4552451568,147433.72700263243,260820.00051835613,315101.207422935
2022-03,2022,03,328454.01104341284,211983.19617881623,348290.99044762825,425958.81445873575,191400.81259666747,728462.2516696253,536192.2740601102,331967.5670683057,350962.5136119034,644393.4511614077,351263.2169137338,295665.42160531227,811619.048836891,469197.8767339131,236588.2386605402,214698.38958021687,197185.7446043858,197722.4569613756,183195.66386815187,207120.79215839447,346000.3675802092,391327.1176113007,543685.3964561089,223437.64341272748,320309.5298669774,176065.50273530497,221234.98743720012,429206.6849375628,230315.62902911825,422834.8910199556,397145.5961365807,446702.7684884468,268921.90694986534,425242.881932561,292413.69554813387,249454.73851655345,199373.18420268144,183788.04563699596,490658.9214402477,241819.47474169484,395312.0401063412,262777.46809589904,281897.22307044786,288223.2488791888,288038.3214522757,519693.170473995,352668.7424600222,347661.96974973875,574271.2380362573,149933.2676175211,264208.0552221191,318872.2993732069
2022-04,2022,04,334709.1468861778,214714.23476013023,350582.18163124955,435538.0282674196,193321.26468180364,742479.5382516921,547970.4695057374,337885.0667920177,356771.45883562247,652064.4911286217,361341.242680305,301937.3157849906,831568.3216807615,477213.39285130776,240463.8827945526,218509.0215550697,199955.446757367,200695.59865008565,185643.8345134677,208839.095536858,354089.3409669432,395860.1060425034,553898.7629823366,227522.2265512788,324838.39166566473,176890.60049763057,225250.07858971707,439418.7037274611,234667.2683756936,432994.6966612086,407628.0663846708,452787.0305259738,274041.9386403544,430509.14856494224,299213.68037343345,251509.66698105432,202790.71614969397,186389.7354846156,499007.71950566606,245744.7945571101,403086.6425106364,268198.18114556564,287137.6154904302,294115.2765567694,293923.17730202625,531708.1739895288,358802.993657098,352460.34668546374,587903.831552378,151815.85446398225,268261.1123460218,322349.1146766707
2022-05,2022,05,340298.751056395,217167.3320552644,353965.8431904078,445037.72884732735,194969.9256835885,753045.5170429191,557557.5255580954,343325.6732275389,361773.8869970704,656712.6846052014,370999.9351378692,307275.1814753415,846978.6564383315,483714.2502412244,243070.15861580463,221454.336602234,202741.56176342897,203405.03347001155,187754.09846045336,210261.6413228614,361457.0140886705,400085.3840434831,562647.9680718154,230621.41841439472,328748.5822117407,177841.16865338385,228508.1897321002,448944.3950356214,238231.4690662726,442157.2708394218,416389.0322643562,458953.5647999483,278207.9466242167,435315.7310788053,305549.3312945505,253734.1267484985,205574.54609432715,188564.99785084848,506073.2201879876,248777.22738660115,409966.6751027445,273341.46939703106,291898.83282425656,298963.74359110085,299332.30860762874,541523.6623082532,364473.3805290088,356874.92767834367,598248.153048071,153252.71109660243,272199.3751075916,325755.3506123523
2022-06,2022,06,344971.0106196202,219675.3406218119,357008.8121445738,452982.07531726855,196610.6121014698,758663.2686773316,563396.6608273928,347960.6207480473,365588.0128680056,656969.7573024172,379585.3225586834,311932.1310189927,856364.378988998,487736.243959262,244840.21085863875,224001.7903900616,205220.37930557452,205810.2092802624,189931.23967905043,211638.343269625,367281.66347701655,403107.28141753824,569157.3953409503,232978.37948941268,331671.5694145514,179390.72178120166,231323.34813721885,456388.8267404549,240968.48952706985,449351.760724141,422839.8096308054,464128.0208889318,281732.00503857643,439914.7694324296,311185.8343577884,256084.3886767677,208134.36273632324,190641.02651153752,510567.9058053746,251144.99786801287,415567.956010633,278183.23152646486,295793.1905041609,303392.6081086028,304053.55051285774,547114.7442802085,369521.9618337656,360599.21050342143,603325.4144699135,154642.52662874814,275608.1854571955,329152.4974126284
